4.185602962970733643e-01,4.194651842117309570e-01,4.206370711326599121e-01,4.221744239330291748e-01,4.241971075534820557e-01,4.268423914909362793e-01,4.302578866481781006e-01,4.345844089984893799e-01,4.399388134479522705e-01,4.463855922222137451e-01,4.539162218570709229e-01,4.624343216419219971e-01,4.717563092708587646e-01,4.816320538520812988e-01,4.917795956134796143e-01,5.019177794456481934e-01,5.117976665496826172e-01,5.212258100509643555e-01,5.300664901733398438e-01,5.382440090179443359e-01,5.457356572151184082e-01,5.525563955307006836e-01,5.587517023086547852e-01,5.643804073333740234e-01,5.695061683654785156e-01,5.741872787475585938e-01,5.784699916839599609e-01,5.823886990547180176e-01,5.859668254852294922e-01,5.892283320426940918e-01
5.922067165374755859e-01,5.949469804763793945e-01,5.975008010864257812e-01,5.999087095260620117e-01,6.021766662597656250e-01,6.042679548263549805e-01,6.061029434204101562e-01,6.075769662857055664e-01,6.085835695266723633e-01,6.090344190597534180e-01,6.088759303092956543e-01,6.080912351608276367e-01,6.067019104957580566e-01,6.047597527503967285e-01,6.023381352424621582e-01,5.995234251022338867e-01,5.964066386222839355e-01,5.930809378623962402e-01,5.896379947662353516e-01,5.861657857894897461e-01,5.827471017837524414e-01,5.794486999511718750e-01,5.763173699378967285e-01,5.733789801597595215e-01,5.706375837326049805e-01,5.680859088897705078e-01,5.657117962837219238e-01,5.635018348693847656e-01,5.614475011825561523e-01,5.595499277114868164e-01
5.578233003616333008e-01,5.562981367111206055e-01,5.550280809402465820e-01,5.540899038314819336e-01,5.535848736763000488e-01,5.536335110664367676e-01,5.543674826622009277e-01,5.559152364730834961e-01,5.583819746971130371e-01,5.618265867233276367e-01,5.662388801574707031e-01,5.715281963348388672e-01,5.775350332260131836e-01,5.840892791748046875e-01,5.910658240318298340e-01,5.983296632766723633e-01,6.055588722229003906e-01,6.121329069137573242e-01,6.172434091567993164e-01,6.201309561729431152e-01,6.202840805053710938e-01,6.175771355628967285e-01,6.123214960098266602e-01,6.052194833755493164e-01,5.972162485122680664e-01,5.892763137817382812e-01,5.821902155876159668e-01,5.764674544334411621e-01,5.723257660865783691e-01,5.697402358055114746e-01
5.685149431228637695e-01,5.683548450469970703e-01,5.689291357994079590e-01,5.699269771575927734e-01,5.711032152175903320e-01,5.723001360893249512e-01,5.734533071517944336e-01,5.745815634727478027e-01,5.757656097412109375e-01,5.771251916885375977e-01,4.236016273498535156e-01,4.248191118240356445e-01,4.262981712818145752e-01,4.281769692897796631e-01,4.306047260761260986e-01,4.337354600429534912e-01,4.377188980579376221e-01,4.426850974559783936e-01,4.487239122390747070e-01,4.558631479740142822e-01,4.640496373176574707e-01,4.731443226337432861e-01,4.829278290271759033e-01,4.931302964687347412e-01,5.034685730934143066e-01,5.136798024177551270e-01,5.235485434532165527e-01,5.329188108444213867e-01,5.416901707649230957e-01,5.498105883598327637e-01
5.572663545608520508e-01,5.640634894371032715e-01,5.702208876609802246e-01,5.757558345794677734e-01,5.806787014007568359e-01,5.849888324737548828e-01,5.886781215667724609e-01,5.917404294013977051e-01,5.941862463951110840e-01,5.960615277290344238e-01,5.974605083465576172e-01,5.985192060470581055e-01,5.993953943252563477e-01,6.002268791198730469e-01,6.010962724685668945e-01,6.020095348358154297e-01,6.029049754142761230e-01,6.036759614944458008e-01,6.042059063911437988e-01,6.043927669525146484e-01,6.041668057441711426e-01,6.034933328628540039e-01,6.023719906806945801e-01,6.008286476135253906e-01,5.989089608192443848e-01,5.966699123382568359e-01,5.941755771636962891e-01,5.914958119392395020e-01,5.887051820755004883e-01,5.858792662620544434e-01
5.830932855606079102e-01,5.804092288017272949e-01,5.778734087944030762e-01,5.755131244659423828e-01,5.733390450477600098e-01,5.713502168655395508e-01,5.695383548736572266e-01,5.678871273994445801e-01,5.663760304450988770e-01,5.649805665016174316e-01,5.636780858039855957e-01,5.624545812606811523e-01,5.613133311271667480e-01,5.602861046791076660e-01,5.594378113746643066e-01,5.588711500167846680e-01,5.587211251258850098e-01,5.591376423835754395e-01,5.602622032165527344e-01,5.621978044509887695e-01,5.649855136871337891e-01,5.686078071594238281e-01,5.730289816856384277e-01,5.782465934753417969e-01,5.842382907867431641e-01,5.907686948776245117e-01,5.972591638565063477e-01,6.028751134872436523e-01,6.067597270011901855e-01,6.082506179809570312e-01
6.070221066474914551e-01,6.031553149223327637e-01,5.971224308013916016e-01,5.896834135055541992e-01,5.817102789878845215e-01,5.739963054656982422e-01,5.671334862709045410e-01,5.614720582962036133e-01,5.571527481079101562e-01,5.541572570800781250e-01,5.523598194122314453e-01,5.515660643577575684e-01,5.515400767326354980e-01,5.520291924476623535e-01,5.527940392494201660e-01,5.536340475082397461e-01,5.544072389602661133e-01,5.550376176834106445e-01,5.555152893066406250e-01,5.558848381042480469e-01,4.301502108573913574e-01,4.317170381546020508e-01,4.335632622241973877e-01,4.358613193035125732e-01,4.387801587581634521e-01,4.424777626991271973e-01,4.470905959606170654e-01,4.527169167995452881e-01,4.594031274318695068e-01,4.671265780925750732e-01
4.757884442806243896e-01,4.852148294448852539e-01,4.951711595058441162e-01,5.053905844688415527e-01,5.156111121177673340e-01,5.256025195121765137e-01,5.351860523223876953e-01,5.442399978637695312e-01,5.526891946792602539e-01,5.604935884475708008e-01,5.676355361938476562e-01,5.741028189659118652e-01,5.798819065093994141e-01,5.849481821060180664e-01,5.892663002014160156e-01,5.927921533584594727e-01,5.954866409301757812e-01,5.973320007324218750e-01,5.983570218086242676e-01,5.986588001251220703e-01,5.984097719192504883e-01,5.978440046310424805e-01,5.972124338150024414e-01,5.967308878898620605e-01,5.965282917022705078e-01,5.966293811798095703e-01,5.969678163528442383e-01,5.974197387695312500e-01,5.978451967239379883e-01,5.981177091598510742e-01
5.981417894363403320e-01,5.978586673736572266e-01,5.972433090209960938e-01,5.962980389595031738e-01,5.950454473495483398e-01,5.935211181640625000e-01,5.917704105377197266e-01,5.898492932319641113e-01,5.878216028213500977e-01,5.857559442520141602e-01,5.837201476097106934e-01,5.817706584930419922e-01,5.799478292465209961e-01,5.782754421234130859e-01,5.767626166343688965e-01,5.754090547561645508e-01,5.742034316062927246e-01,5.731250047683715820e-01,5.721390843391418457e-01,5.711997747421264648e-01,5.702528953552246094e-01,5.692452192306518555e-01,5.681359171867370605e-01,5.669132471084594727e-01,5.656057596206665039e-01,5.642940998077392578e-01,5.631075501441955566e-01,5.622121095657348633e-01,5.617839097976684570e-01,5.619815587997436523e-01
5.629355907440185547e-01,5.647742748260498047e-01,5.676563978195190430e-01,5.717171430587768555e-01,5.768721103668212891e-01,5.826457738876342773e-01,5.882367491722106934e-01,5.927391052246093750e-01,5.953663587570190430e-01,5.956131815910339355e-01,5.933362841606140137e-01,5.887705683708190918e-01,5.824651122093200684e-01,5.751466751098632812e-01,5.675572156906127930e-01,5.603101253509521484e-01,5.538245439529418945e-01,5.483287572860717773e-01,5.439044833183288574e-01,5.405353307723999023e-01,5.381450653076171875e-01,5.366199612617492676e-01,5.358189344406127930e-01,5.355746746063232422e-01,5.357089638710021973e-01,5.360429883003234863e-01,5.364161133766174316e-01,5.367028117179870605e-01,5.368224978446960449e-01,5.367431044578552246e-01
4.379351437091827393e-01,4.398866891860961914e-01,4.421586096286773682e-01,4.449487328529357910e-01,4.484324455261230469e-01,4.527540802955627441e-01,4.580159783363342285e-01,4.642663002014160156e-01,4.714926183223724365e-01,4.796173572540283203e-01,4.885018765926361084e-01,4.979583024978637695e-01,5.077617168426513672e-01,5.176749825477600098e-01,5.274749994277954102e-01,5.369706749916076660e-01,5.460181236267089844e-01,5.545204877853393555e-01,5.624154806137084961e-01,5.696647167205810547e-01,5.762380957603454590e-01,5.821015238761901855e-01,5.872108936309814453e-01,5.915069580078125000e-01,5.949211120605468750e-01,5.973827242851257324e-01,5.988403558731079102e-01,5.992863178253173828e-01,5.987855195999145508e-01,5.974994897842407227e-01
5.956856012344360352e-01,5.936700105667114258e-01,5.917883515357971191e-01,5.903120636940002441e-01,5.893993377685546875e-01,5.890721082687377930e-01,5.892407894134521484e-01,5.897468924522399902e-01,5.904114246368408203e-01,5.910696387290954590e-01,5.915939211845397949e-01,5.918979644775390625e-01,5.919350385665893555e-01,5.916898846626281738e-01,5.911699533462524414e-01,5.903987288475036621e-01,5.894138216972351074e-01,5.882649421691894531e-01,5.870119333267211914e-01,5.857195854187011719e-01,5.844503641128540039e-01,5.832535028457641602e-01,5.821614265441894531e-01,5.811907649040222168e-01,5.803457498550415039e-01,5.796208977699279785e-01,5.790007114410400391e-01,5.784543752670288086e-01,5.779345035552978516e-01,5.773747563362121582e-01
5.766933560371398926e-01,5.758040547370910645e-01,5.746284723281860352e-01,5.731164813041687012e-01,5.712628364562988281e-01,5.691229701042175293e-01,5.668170452117919922e-01,5.645201206207275391e-01,5.624458193778991699e-01,5.608343482017517090e-01,5.599629282951354980e-01,5.601663589477539062e-01,5.617720484733581543e-01,5.648975372314453125e-01,5.692494511604309082e-01,5.741347670555114746e-01,5.786649584770202637e-01,5.819851160049438477e-01,5.834420919418334961e-01,5.826916694641113281e-01,5.797317028045654297e-01,5.748828649520874023e-01,5.686937570571899414e-01,5.618042349815368652e-01,5.548105239868164062e-01,5.481671690940856934e-01,5.421628952026367188e-01,5.369379520416259766e-01,5.325330495834350586e-01,5.289259552955627441e-01
5.260640382766723633e-01,5.238811969757080078e-01,5.222991108894348145e-01,5.212275385856628418e-01,5.205621719360351562e-01,5.201856493949890137e-01,5.199754834175109863e-01,5.198136568069458008e-01,5.195989608764648438e-01,5.192567706108093262e-01,4.465911090373992920e-01,4.489523470401763916e-01,4.516957700252532959e-01,4.550300240516662598e-01,4.591189920902252197e-01,4.640728235244750977e-01,4.699388444423675537e-01,4.766991734504699707e-01,4.842767119407653809e-01,4.925450682640075684e-01,5.013447999954223633e-01,5.104996562004089355e-01,5.198225975036621094e-01,5.291275978088378906e-01,5.382412075996398926e-01,5.470133423805236816e-01,5.553261041641235352e-01,5.630962848663330078e-01,5.702639818191528320e-01,5.767822265625000000e-01
5.826053023338317871e-01,5.876759290695190430e-01,5.919234752655029297e-01,5.952618718147277832e-01,5.975983142852783203e-01,5.988487005233764648e-01,5.989635586738586426e-01,5.979575514793395996e-01,5.959470272064208984e-01,5.931663513183593750e-01,5.899645090103149414e-01,5.867596268653869629e-01,5.839585065841674805e-01,5.818748474121093750e-01,5.806688666343688965e-01,5.803350210189819336e-01,5.807340145111083984e-01,5.816509723663330078e-01,5.828515291213989258e-01,5.841273069381713867e-01,5.853174924850463867e-01,5.863137245178222656e-01,5.870559215545654297e-01,5.875207185745239258e-01,5.877113342285156250e-01,5.876489877700805664e-01,5.873715877532958984e-01,5.869299173355102539e-01,5.863848924636840820e-01,5.858000516891479492e-01
5.852320194244384766e-01,5.847219824790954590e-01,5.842931866645812988e-01,5.839532613754272461e-01,5.836991071701049805e-01,5.835193991661071777e-01,5.833909511566162109e-01,5.832741260528564453e-01,5.831076502799987793e-01,5.828081369400024414e-01,5.822721719741821289e-01,5.813866853713989258e-01,5.800444483757019043e-01,5.781645178794860840e-01,5.757122039794921875e-01,5.727177858352661133e-01,5.692889690399169922e-01,5.656104087829589844e-01,5.619478821754455566e-01,5.586643218994140625e-01,5.562292933464050293e-01,5.551566481590270996e-01,5.557946562767028809e-01,5.580922961235046387e-01,5.615539550781250000e-01,5.653971433639526367e-01,5.687737464904785156e-01,5.709466934204101562e-01,5.714086294174194336e-01,5.699439048767089844e-01
5.666390657424926758e-01,5.618357658386230469e-01,5.560301542282104492e-01,5.497528910636901855e-01,5.434646606445312500e-01,5.374965071678161621e-01,5.320418477058410645e-01,5.271838307380676270e-01,5.229327678680419922e-01,5.192582607269287109e-01,5.161147117614746094e-01,5.134563446044921875e-01,5.112376809120178223e-01,5.094155669212341309e-01,5.079433917999267578e-01,5.067660808563232422e-01,5.058193802833557129e-01,5.050313472747802734e-01,5.043271183967590332e-01,5.036365985870361328e-01,4.557512402534484863e-01,4.585309028625488281e-01,4.617667198181152344e-01,4.656605720520019531e-01,4.703430533409118652e-01,4.758675694465637207e-01,4.822115898132324219e-01,4.892850518226623535e-01,4.969531297683715820e-01,5.050595998764038086e-01
